Symbol,Description,Price,Price - Currency,Exchange,Price Change % 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"Dividend yield %, Trailing 12 months",Performance % 5 years,Performance % 1 year,Performance % 6 months,Performance % 3 months,Performance % 1 month,Simple Moving Average (21) 1 day,Simple Moving Average (200) 1 day,Simple Moving Average (50) 1 day,Beta 5 years,Beta 1 year,Average True Range (14) 1 day,"Return on equity %, Trailing 12 months","Return on capital employed %, Trailing 12 months",perf_sum,perf_norm,MRAT,Diff,score
FOLD,"Amicus Therapeutics, Inc.",9.4,USD,NASDAQ,-0.27,2898672908,USD,,0,-57.66,-11.12,57.63,30.49,16.42,8.82,7.58,8.42,0.66,0.76,0.35,-6.87,5.32,77,1.08,1.16,1.24,2.24
OCUL,"Ocular Therapeutix, Inc.",11.51,USD,NASDAQ,0.17,2452176332,USD,,0,-17.67,5.6,60.75,-9.16,-2.7,11.43,9.65,11.84,1.53,1.43,0.52,-81.83,-61.51,57.2,1.06,1.18,1.19,2.24
PGE,PGE Polska Grupa Energetyczna S.A.,11.54,PLN,GPW,1.54,6980834229,USD,,0,87.72,70.58,21.91,-0.6,8.3,11.16,9.76,10.92,1.05,0.73,0.39,-28.51,14.63,91.89,1.09,1.14,1.18,2.24
RSW,Renishaw plc,3450,GBX,LSE,-1.85,3359845079,USD,29.95,2.22,-37.78,6.98,28.73,14.24,-4.96,3559.76,2987.52,3528.6,0.98,0.97,97.16,9.15,10.66,49.95,1.05,1.19,1.15,2.24
APG,APi Group Corporation,37.95,USD,NYSE,-1.07,15935429701,USD,104.46,0,263.97,54.06,24.43,8.12,11.09,35.62,30.98,35.11,1.64,1.04,0.98,8.71,8.04,86.61,1.09,1.15,1.22,2.24
AXP,American Express Company,368.22,USD,NYSE,-1.22,2.53649E+11,USD,24.73,0.85,209.17,27.89,22.59,18.99,14.49,359.08,305.56,342.95,1.28,1.38,7.61,33.7,,69.47,1.07,1.18,1.21,2.24
IGM,IGM Financial Inc.,56.6,CAD,TSX,-1.25,9662596556,USD,13.02,3.93,70.65,25.79,27.89,16.81,10.23,54.4,46.53,52.45,1.23,1.05,1.09,12.59,,70.49,1.07,1.17,1.22,2.24
NU,Nu Holdings Ltd.,15.8,USD,NYSE,-2.38,76110717237,USD,33.62,0,40.4,-0.97,23.4,17.87,6.36,15.8,13.18,15.66,1.08,1.25,0.46,27.88,13.5,40.3,1.04,1.2,1.2,2.24
IPGP,IPG Photonics Corporation,82.98,USD,NASDAQ,-2.56,3495489600,USD,138.09,0,-59.33,6.06,27.31,4.59,1.52,86.32,71.56,83.99,1.04,1.52,3.46,1.22,1.44,37.96,1.04,1.21,1.16,2.24
MPC,Marathon Petroleum Corporation,197.34,USD,NYSE,0.22,59320891175,USD,21.05,1.85,400.35,27.81,19.09,21.45,8.78,192.06,164.34,189.32,0.88,1.19,5.81,15.98,8.28,68.36,1.07,1.17,1.2,2.24
IMO,Imperial Oil Limited,135.8,CAD,TSX,0.18,48064156256,USD,17.36,2.04,539.06,33.15,33.73,18.48,10.94,127.01,109.55,126.51,1.15,1.06,2.92,16.91,14.03,85.36,1.09,1.16,1.24,2.24
KCR,Konecranes Oyj,82.7,EUR,OMXHEX,-1.96,7737516038,USD,17,1.96,193.68,26.94,25.3,11.98,22.34,80.85,68.92,75.5,1.41,2,1.95,20.94,19.92,64.22,1.06,1.17,1.2,2.24
HSBA,HSBC Holdings Plc,1120,GBX,LSE,0.23,2.52024E+11,USD,15.56,4.53,206.47,60.23,28.43,18.26,13.37,1046.29,920.42,1030.78,1.24,1.65,18.59,8.88,0.85,106.91,1.11,1.14,1.22,2.24
BARN,Barry Callebaut AG,1248,CHF,SIX,3.74,8262470960,USD,36.89,2.41,-38.4,-9.04,63.24,31.58,7.49,1152.62,1002.51,1138.58,0.53,1.21,43.63,6.81,9.26,85.78,1.09,1.15,1.24,2.24
CVE,Cenovus Energy Inc.,25.34,CAD,TSX,-0.28,32634121168,USD,14.75,2.99,371,14.71,32.46,21.77,5.36,24.03,20.54,23.9,1.16,1.36,0.64,10.84,8.51,68.94,1.07,1.17,1.23,2.24
CPA,"Copa Holdings, S.A.",126.92,USD,NYSE,-0.11,5225671457,USD,8.22,5.07,67.37,28.7,23.22,8.53,4.04,125.62,106.85,122.15,1.29,0.55,3.3,26.6,17.74,60.44,1.06,1.18,1.19,2.24
VMI,"Valmont Industries, Inc.",404.36,USD,NYSE,-1.48,7965746007,USD,34.8,0.64,152.72,16.57,26.27,6.97,2.91,410.42,345.25,395.81,1.21,1.07,10.97,14.9,19.6,49.82,1.05,1.19,1.17,2.24
MTO,MITIE Group PLC,164,GBX,LSE,-1.09,2789112408,USD,21.66,2.59,406.96,48.01,8.04,10.96,10.07,161.52,138.09,149.52,1.72,0.73,3.64,23.48,22.19,67.01,1.07,1.17,1.19,2.24
NXT,Next plc,14270,GBX,LSE,0.46,21689560543,USD,21.64,1.64,111.6,46.45,12.36,19.51,15.5,13880,11908.74,12922.2,1.39,0.34,281.61,51.86,34.13,78.33,1.08,1.17,1.2,2.24
BKE,"Buckle, Inc. (The)",56.24,USD,NYSE,-0.26,2877304277,USD,14.09,2.48,104.23,16.81,37.92,0.55,4.99,55.63,47.02,57.2,1.04,0.73,1.45,43.13,32.69,55.28,1.06,1.18,1.2,2.24
SNDX,"Syndax Pharmaceuticals, Inc.",16.47,USD,NASDAQ,-1.91,1431487379,USD,,0,-21.94,2.51,84.23,11.66,10.17,14.81,13.02,15.28,0.73,0.99,1.26,-129.32,-76.28,98.39,1.1,1.14,1.26,2.24
MLCO,Melco Resorts & Entertainment Ltd. Sponsored ADR,9.02,USD,NASDAQ,-0.5,3543304414,USD,34.34,0,-51.48,43.94,42.35,6.43,21.63,8.35,7.25,8.8,0.7,1.09,0.38,,9.25,92.72,1.09,1.15,1.25,2.24
MCK,McKesson Corporation,846.05,USD,NYSE,0.63,1.04425E+11,USD,26.34,0.35,352.8,36.74,19.41,24.83,9.45,819.37,704.5,770.31,0.51,-0.04,20.45,,32.25,80.98,1.08,1.16,1.2,2.24
BAMNB,Koninklijke BAM Groep NV,7.78,EUR,EURONEXT,2.3,2396256866,USD,16.39,3.29,471.69,88.44,17.8,-4.43,-8.64,7.73,6.81,7.97,1.32,1.17,0.26,11.89,13.44,101.82,1.1,1.13,1.14,2.24
ACLS,"Axcelis Technologies, Inc.",84.56,USD,NASDAQ,-1,2621364057,USD,19.99,0,219.1,3,35.56,4.4,5.88,83.4,69.51,86.8,1.75,1.72,3.84,13.62,12.3,42.96,1.04,1.2,1.22,2.24
UNI,UNIPOL ASSICURAZIONI SPA,19.57,EUR,MIL,0,16259991327,USD,12.06,4.34,442.11,74.42,13.12,6.36,4.65,18.95,16.6,18.42,0.98,0.99,0.47,13.26,1.57,93.9,1.09,1.14,1.18,2.24
OTP,OTP Bank Nyrt,32440,HUF,BET,0.75,25937752442,USD,7.68,3.09,164.82,59.33,15.9,6.36,7.81,31606.67,27495.35,30276.8,1.4,1.56,523.93,21.41,3.23,81.59,1.08,1.15,1.18,2.23
BLBD,Blue Bird Corporation,51.9,USD,NASDAQ,0.56,1645642260,USD,14.82,0,246.93,26.52,28.72,-8.55,-5.05,52.7,44.4,55.27,1.61,1.02,1.67,64.54,46.13,46.7,1.05,1.19,1.17,2.23
VOD,Vodafone Group Public Limited Company,95.38,GBX,LSE,0.53,29706256457,USD,,3.99,-18.55,43.6,36.1,10.32,14.2,89.51,78.56,87.3,1.03,1.12,2.26,-7.57,4,90.02,1.09,1.14,1.21,2.23
FRA,Fraport AG,77.5,EUR,XETR,2.79,8075203476,USD,15.28,0,71.76,57.52,32.37,-1.08,3.75,74.64,65.12,74.36,1.47,0.68,2.2,9.56,4.84,88.8,1.09,1.15,1.19,2.23
AER,AerCap Holdings N.V.,137.06,USD,NYSE,-0.45,24199329400,USD,6.5,0.77,253.69,44.37,21.29,21.61,11.69,127.91,112.17,124.63,1.4,0.79,2.68,21.71,5.78,87.27,1.09,1.14,1.22,2.23
NORBT,Norbit ASA,181.2,NOK,OSL,-4.03,1197571856,USD,31.93,1.59,972.19,99.78,1,-11.61,-0.33,195.65,171.5,193.71,0.24,1.38,6.46,37.31,37.79,89.17,1.09,1.14,1.06,2.23
SYDB,Sydbank A/S,535,DKK,OMXCOP,1.52,4032666262,USD,12.22,5.1,330.76,55.07,22.99,0.94,2.88,534.9,464.98,518.33,0.31,0.26,12.86,15.11,3.08,79,1.08,1.15,1.15,2.23
NEO,"NeoGenomics, Inc.",10.06,USD,NASDAQ,0.65,1302288228,USD,,0,-75.8,-38.96,28.22,61.3,8.81,10.2,8.69,9.19,1.66,1.3,0.53,-12.99,-5.61,50.55,1.05,1.17,1.16,2.23
KBC,KBC Group N.V.,108.65,EUR,EURONEXT,-1.05,53144133064,USD,12.46,2.65,90.61,59.83,27.05,4.87,9.37,103.7,90.78,101.94,1.37,1.04,1.87,15.54,2.89,91.75,1.09,1.14,1.2,2.23
FRVIA,Forvia SE,11.33,EUR,EURONEXT,-2.62,2654519870,USD,,4.3,-66.34,32.14,37.23,2.26,7.24,11.08,9.56,11.19,1.81,2.14,0.52,-11.3,7.93,71.63,1.07,1.16,1.19,2.23
GLEN,Glencore plc,373.1,GBX,LSE,0.39,57399919816,USD,,2.01,100.38,-1.48,38.52,24.53,6.51,356.11,305.9,339.58,1.81,1.45,9.09,-5.26,1.94,61.57,1.06,1.16,1.22,2.23
CSGS,"CSG Systems International, Inc.",78.44,USD,NASDAQ,-0.07,2236980088,USD,26.61,1.61,80.19,39.17,19.97,25.1,24.26,73.23,64.03,68.4,0.93,0.52,1.16,28.84,16.81,84.23,1.08,1.14,1.22,2.23
SINCH,Sinch AB,30.25,SEK,OMXSTO,1.1,2664562864,USD,,0,-69.54,36.94,20.42,1.37,-2.45,31.75,27.2,31.25,2.54,1.75,1.3,-1.37,1.76,58.74,1.06,1.17,1.11,2.23
UHS,"Universal Health Services, Inc.",227.78,USD,NYSE,-0.28,14492343791,USD,10.82,0.35,66.93,10.38,16.02,26.89,15.71,218.03,185.63,205.69,1.33,0.6,6.23,19.97,15.89,53.29,1.05,1.17,1.23,2.23
ACM,AECOM,134.54,USD,NYSE,1.37,17818634976,USD,27.36,0.78,169.07,20.08,24.25,12,3.55,132.24,112.62,130.6,1.06,0.79,2.69,28.17,17.28,56.33,1.06,1.17,1.19,2.23
HG,"Hamilton Insurance Group, Ltd.",26.34,USD,NYSE,-0.6,2590841914,USD,6.01,0,72.72,48.39,26.03,7.82,9.02,24.72,21.63,24.48,0.8,0.21,0.7,17.62,18.75,82.24,1.08,1.14,1.22,2.23
JKS,"JinkoSolar Holding Co., Ltd. Sponsored ADR",26.84,USD,NYSE,-1.74,1368872758,USD,,4.69,-57.13,24.29,38.9,22.42,17.9,24.89,21.72,24.7,0.57,1.24,1.55,-9.49,-7.32,85.61,1.09,1.15,1.24,2.23
ROK,"Rockwell Automation, Inc.",380.74,USD,NYSE,-3.5,42808272418,USD,49.77,1.33,57.36,35.57,23.5,9.8,13.55,365.9,314.36,353.68,1.45,1.03,10.5,24.22,17.72,68.87,1.07,1.16,1.21,2.23
UQA,UNIQA Insurance Group AG,13.12,EUR,VIE,0.31,4654229787,USD,11.21,4.59,141.18,82.48,18.84,1.08,0.77,12.76,11.31,12.68,0.89,0.67,0.25,12.62,1.22,102.39,1.1,1.13,1.16,2.23
BB,BlackBerry Limited,6.14,CAD,TSX,-2.38,2649861685,USD,,0,-6.69,81.12,13.49,21.58,-1.92,6.52,5.84,6.24,1.22,0.75,0.24,2.65,6.13,116.2,1.12,1.12,1.05,2.23
SNI,Stolt-Nielsen Limited,341.5,NOK,OSL,-1.44,1840033710,USD,4.42,7.75,265.24,14.21,35.79,10.52,7.22,333.76,286.03,334.95,0.05,1.58,7.48,17.39,9.74,60.52,1.06,1.17,1.19,2.23
RSI,"Rush Street Interactive, Inc.",17.25,USD,NYSE,-0.63,3957370334,USD,68.86,0,53.33,40.24,41.39,-8.87,-7.85,17.89,15.45,19.44,1.86,0.97,0.76,29.67,23.23,72.76,1.07,1.16,1.12,2.23
LSCC,Lattice Semiconductor Corporation,65.26,USD,NASDAQ,-0.45,8927363555,USD,331.13,0,62.96,25.24,25.29,2.49,-6.08,68.53,58.22,69.65,1.73,2.63,3.09,3.86,2.12,53.03,1.05,1.18,1.12,2.23
BK,The Bank of New York Mellon Corporation,111.56,USD,NYSE,-0.95,77799754273,USD,16.1,1.78,180.53,42.81,24.5,7.94,5.47,108.48,94.12,107.58,1.13,0.98,1.94,12.21,1.89,75.25,1.08,1.15,1.19,2.23
IBM,International Business Machines Corporation,309.21,USD,NYSE,-1.83,2.89029E+11,USD,36.99,2.13,173.65,47.59,16.09,30.13,12.23,301.55,264.29,284.82,0.7,0.7,9.24,30.25,11.8,93.82,1.09,1.14,1.17,2.23
FUBO,FuboTV Inc.,3.72,USD,NYSE,-5.34,1274968705,USD,10.37,0,-76.34,140.01,24.84,1.64,-0.8,3.71,3.51,3.93,2.57,-1.37,0.27,38.6,-14.23,166.48,1.17,1.06,1.06,2.22
UPR,Uniphar PLC,3.9,EUR,EURONEXT,-0.89,1184015311,USD,15.92,0.5,64.56,78.9,13.87,-2.5,2.23,3.89,3.44,3.89,0.89,0.8,0.11,18.34,10.75,90.27,1.09,1.13,1.13,2.22
MC,LVMH Moet Hennessy Louis Vuitton SE,636.8,EUR,EURONEXT,-1.61,3.72927E+11,USD,28.94,2.01,34.05,11.35,25.7,34.35,19.25,616.15,538.66,562.41,1.3,1.18,16.31,16.88,16.03,71.39,1.07,1.14,1.18,2.22
ILMN,"Illumina, Inc.",122.49,USD,NASDAQ,0.42,18716472889,USD,27.44,0,-59.21,-17.07,51.22,21.72,32.06,109.24,93.84,102.45,1.43,1.43,4.99,31.2,18.13,55.88,1.06,1.16,1.31,2.22
ULTA,"Ulta Beauty, Inc.",538.71,USD,NASDAQ,0.62,24154875982,USD,20.65,0,99.52,41.25,30.26,2.23,-0.52,521.72,454.22,531.12,1.05,0.46,13.3,48.52,37.2,73.74,1.07,1.15,1.19,2.22
CMB,Cembre S.p.A.,61.5,EUR,MIL,-0.81,1203230502,USD,23.3,3.03,239.78,61.42,14.74,-2.38,3.54,61.38,53.76,58.55,0.66,0.48,1.69,21.86,25.96,73.78,1.07,1.14,1.14,2.22
COHU,"Cohu, Inc.",22.31,USD,NASDAQ,-3.13,1041712283,USD,,0,-17.06,-17.03,25.69,7.05,8.09,23.15,19.26,21.89,1.48,1.72,1.14,-8.53,-7.33,15.71,1.02,1.2,1.16,2.22
WEIR,Weir Group PLC,2818,GBX,LSE,-3.03,9829127623,USD,23.75,1.43,74.71,30.83,16.06,14.09,-0.14,2903.43,2504.12,2785.44,1.74,1.47,60,17.68,14.67,60.98,1.06,1.16,1.13,2.22
NTCT,"NetScout Systems, Inc.",27.3,USD,NASDAQ,-3.19,1970887304,USD,22.21,0,18.44,19.27,17.93,21.71,7.61,27.33,23.53,26.43,0.71,1.08,0.88,5.91,6.26,58.9,1.06,1.16,1.16,2.22
BIO,"Bio-Rad Laboratories, Inc.",323.75,USD,NYSE,-1.08,8745160880,USD,,0,-45.9,-10.9,35.63,12.72,8.32,319.73,269.5,301.92,1.04,0.83,11.35,-9.5,2.98,37.45,1.04,1.19,1.2,2.22
VKTX,"Viking Therapeutics, Inc.",39.12,USD,NASDAQ,-4.06,4422546922,USD,,0,538.25,-36.1,40.28,-3.3,19.04,36.02,29.44,31.31,0.64,1.12,2.55,-29.23,-33.82,0.88,1,1.22,1.33,2.22
DEZ,DEUTZ AG,7.9,EUR,XETR,-0.63,1407518239,USD,29.31,2.14,50.29,95.86,10.56,-12.84,-11.28,8.48,7.52,8.97,1.43,1.69,0.29,4.34,6.12,93.58,1.09,1.13,1.05,2.22
HPE,Hewlett Packard Enterprise Company,23.2,USD,NYSE,-1.19,30611106326,USD,29.3,2.21,121.37,6.62,31.22,8.51,-4.84,23.57,20.05,24.21,1.44,1.83,0.84,5.37,4.7,46.35,1.05,1.18,1.16,2.22
BBUC,Brookfield Business Corp. Class A,45.12,CAD,TSX,-0.99,3141129543,USD,,0.77,22.64,20.74,9.38,7.99,-8.9,49.01,41.59,48.42,1.63,2.11,1.92,,2.52,38.11,1.04,1.18,1.09,2.22
TYRES,Nokian Renkaat Oyj,8.48,EUR,OMXHEX,1.13,1343502610,USD,,5.37,-69.74,12.02,28.58,8.03,11.14,8.38,7.14,8.09,1.32,0.88,0.23,-2.13,0.9,48.63,1.05,1.17,1.19,2.22
SWON,SoftwareOne Holding Ltd.,8.19,CHF,SIX,5.88,2080777387,USD,,3.88,-64.77,21.51,14.87,29.79,0,8.02,6.95,8.11,1.25,0.61,0.31,-3.39,10.87,66.17,1.07,1.15,1.18,2.22
MEG,MEG Energy Corp.,30.83,CAD,TSX,-0.23,5600760891,USD,14.67,1.33,977.97,20.38,18.58,15.77,4.47,29.71,25.51,29.16,1.44,1.39,0.51,11.59,13.32,54.73,1.05,1.16,1.21,2.22
IFS,Intercorp Financial Services Inc.,40.87,USD,NYSE,-1.87,4718347520,USD,8.6,2.41,84.6,50.98,14.13,5.23,0.25,41.76,36.42,41.13,1.46,1.17,1.04,17.18,4.37,70.34,1.07,1.15,1.12,2.22
BAP,Credicorp Ltd.,257.27,USD,NYSE,-2,20461478832,USD,12.15,4.13,110.88,37.66,24.11,3.8,-0.36,257.86,222.52,261.21,1.06,0.46,5.13,18.54,7.55,65.57,1.07,1.16,1.16,2.22
SEE,Sealed Air Corporation,43.45,USD,NYSE,19.43,6392503868,USD,16.15,2.2,-1.25,21.88,36.98,45.56,31.11,35.55,31.81,34.8,1.39,1.31,1.47,40.42,15.44,104.42,1.1,1.12,1.37,2.22
ATMU,Atmus Filtration Technologies Inc.,49.28,USD,NYSE,-1.32,4016950541,USD,20.52,0.41,127.43,14.93,28.14,9.03,15.69,46.45,39.94,45.68,1.63,1.08,1.45,71.52,30.75,52.11,1.05,1.16,1.23,2.22
SR,Spire Inc.,90.55,USD,NYSE,0,5344720977,USD,19.57,3.47,40.3,35.7,24.83,18.41,9.27,88.08,77.12,83.05,0.73,0.16,1.66,8.37,5.94,78.94,1.08,1.14,1.17,2.22
DNORD,Dampskibsselskabet NORDEN A/S,241,DKK,OMXCOP,-1.47,1070869795,USD,7.56,3.27,127.36,15.2,16.65,6.83,2.12,251.34,212.98,244.31,0.52,0.43,7.26,11.42,5.12,38.68,1.04,1.18,1.13,2.22
ALM,Almirall SA,12.34,EUR,BME,0,3071060632,USD,123.4,1.21,9.2,47.26,23.52,8.44,2.83,12.2,10.68,11.81,0.55,0.73,0.31,1.45,2.55,79.21,1.08,1.14,1.16,2.22
CTOS,"Custom Truck One Source, Inc.",5.88,USD,NYSE,-1.92,1331037604,USD,,0,29.12,17.74,27.44,-1.76,-7.48,6.13,5.2,6.12,1.27,1.38,0.25,-3,5.25,43.42,1.04,1.18,1.13,2.22
ELK,Elkem ASA,26.44,NOK,OSL,3.61,1599725670,USD,,1.18,6.87,46.89,34.76,1.85,-3.08,26.57,23.37,26.39,1.86,0.82,0.86,1.96,3.5,83.5,1.08,1.14,1.13,2.22
LDOS,"Leidos Holdings, Inc.",192.24,USD,NYSE,-0.4,24578878656,USD,17.93,0.83,93.79,-4.53,23.8,7.69,3.82,191.84,160.63,189.15,0.7,0.7,5.27,29.51,20.3,26.96,1.03,1.19,1.2,2.22
ITT,ITT Inc.,187.64,USD,NYSE,-1.12,14636310329,USD,31.18,0.72,163.29,22.11,24.24,11.99,10.71,182.28,156.25,179.29,1.4,1.36,5.15,17.85,17.77,58.33,1.06,1.17,1.2,2.22
CON,Continental AG,64.18,EUR,XETR,-0.77,14995601014,USD,51.76,3.87,-11.88,43.61,12.87,12.78,19.83,64.33,55.72,59.62,1.36,0.91,1.45,,,69.26,1.07,1.15,1.15,2.22
IMI,IMI plc,2482,GBX,LSE,-1.66,8160879321,USD,26.59,1.27,132.18,43.63,26.37,9.15,9.34,2386.29,2091.22,2329.88,1.49,1.35,52.65,23.79,24.01,79.16,1.08,1.14,1.19,2.22
IAD,Invesco Asia Dragon Trust PLC GBP,427,GBX,LSE,-1.39,1157803712,USD,,3.6,30.18,22.7,24.13,14.17,5.96,420.95,362.17,408.86,0.75,0.84,7.75,-5.12,,61,1.06,1.16,1.18,2.22
COCO,"The Vita Coco Company, Inc.",42.88,USD,NASDAQ,-0.61,2441656503,USD,37.09,0,178.95,22.61,23.59,28.95,8.52,41.59,36.37,41.04,0.39,0.99,1.84,24.02,25.96,75.15,1.08,1.14,1.18,2.22
APA,APA Corporation,24.95,USD,NASDAQ,4.44,8848997574,USD,6,4.19,126.82,13.93,39.46,21.89,12.49,23.19,20.33,23.49,1.12,1.31,1.01,27.24,18.61,75.28,1.08,1.14,1.23,2.22
MDU,"MDU Resources Group, Inc.",20.84,USD,NYSE,-1.63,4257240129,USD,25.25,2.5,116.63,14.73,20.99,24.99,10.47,19.92,17.22,18.4,0.79,0.35,0.4,6.42,4.14,60.71,1.06,1.16,1.21,2.22
ELI,Elia Group SA/NV,104.1,EUR,EURONEXT,-0.1,13169258143,USD,17.38,1.3,18.3,30.35,14.9,7.32,1.07,105.84,90.98,101.26,0.71,0.3,2.3,8.45,6.07,52.57,1.05,1.16,1.14,2.22
SSE,SSE PLC,2263,GBX,LSE,-1.91,33395925769,USD,26.03,2.78,64.22,33.94,30.43,26.67,24.37,1936.69,1721.32,1811.69,0.86,0.67,64.09,9.92,8.2,91.05,1.09,1.13,1.31,2.22
LHX,"L3Harris Technologies, Inc.",294.85,USD,NYSE,-1.8,55152528430,USD,31.66,1.59,49.52,12.29,29.26,8.93,0.69,291.1,249.3,289.98,0.75,0.41,6.58,9.13,6.98,50.48,1.05,1.17,1.18,2.22
TRS,TriMas Corporation,31.04,USD,NASDAQ,-2.16,1261438398,USD,28.85,0.5,11.52,13.68,25.55,-16.39,-13.02,35.43,29.67,37.05,0.63,0.89,1.43,6.26,6.71,22.83,1.02,1.19,1.05,2.22
SDP,Schroder AsiaPacific Fund Plc,671,GBX,LSE,-0.59,1170344851,USD,21.17,1.85,16.17,25.89,24.72,10.91,3.23,667.48,575.12,653.18,0.79,0.84,8.43,5.84,,61.52,1.06,1.16,1.17,2.22
NATL,NCR Atleos Corporation,36.84,USD,NYSE,1.19,2722997623,USD,22.48,0,104.69,21.64,32.06,-4.92,-0.07,37,31.49,38.26,0.98,1.1,1.35,41.41,11.7,48.79,1.05,1.17,1.17,2.22
JMG,JPMorgan Emerging Markets Growth & Income PLC GBP,135.8,GBX,LSE,-0.88,1757215717,USD,29.26,1.53,10.59,26.31,23.11,12.98,5.91,135.19,116.5,130.56,0.77,0.98,2.25,3.76,,62.39,1.06,1.16,1.17,2.22
ERG,ERG S.p.A.,22.2,EUR,MIL,-2.03,3927915279,USD,23.73,4.41,7.14,12.01,24.02,17.34,-1.77,22.52,19.31,21.78,0.26,0.26,0.4,6.61,4.41,53.37,1.05,1.17,1.15,2.22
SBET,"SharpLink Gaming, Inc.",11.34,USD,NASDAQ,-1.99,2230520402,USD,,0,-96.16,53.26,271.81,-49.6,-25.39,13.03,13.81,15.23,10,5.82,1.04,-46.6,-9.36,275.47,1.28,0.94,0.82,2.22
AAL,Anglo American plc,2862,GBX,LSE,-1.04,40983447039,USD,,0.83,22.1,12.83,18.26,32.93,-1.92,2849.29,2465.62,2749.94,1.82,1.62,80.18,-9.36,6.25,64.02,1.06,1.16,1.16,2.22
WMS,"Advanced Drainage Systems, Inc.",150.31,USD,NYSE,-0.36,11688779551,USD,25.64,0.45,133.51,16.02,27.54,6.99,13.07,142.63,123.54,141.75,1.33,1.27,4.4,27.09,19.84,50.55,1.05,1.15,1.22,2.21
AIXA,AIXTRON SE,17.74,EUR,XETR,-8.58,2531703040,USD,22.03,0.77,70.12,26.36,36.37,30.84,33.4,14.95,13.35,14.25,0.88,0.97,1.11,10.99,12.96,93.57,1.09,1.12,1.33,2.21
CRUS,"Cirrus Logic, Inc.",120.84,USD,NASDAQ,-0.49,6166257396,USD,17.17,0,56.26,16.84,13.46,7.62,2.15,126.92,107.95,124.04,1.11,1.36,4.09,19.12,20.66,37.92,1.04,1.18,1.12,2.21
DCI,"Donaldson Company, Inc.",86.91,USD,NYSE,-1.47,10073508228,USD,28.49,1.29,60.94,11.97,24,17.13,8.58,84.67,72.88,82.74,1.01,0.88,1.49,24.94,26.7,53.1,1.05,1.16,1.19,2.21
,National Bank of Canada,162.75,CAD,TSX,-0.17,45482597465,USD,15.98,2.85,134.88,22.6,27.45,8.61,8.67,156.2,136,152.45,0.22,0.26,1.86,13.37,1.61,58.65,1.06,1.15,1.2,2.21
MRVL,"Marvell Technology, Inc.",87.7,USD,NASDAQ,-1.82,75606169409,USD,,0.27,101.61,-4.1,34.73,10.43,1.04,88.5,75.64,82.81,1.95,2.21,4.54,-0.75,2.36,41.05,1.04,1.17,1.16,2.21
RCI.A,Rogers Communications Inc. Class A,53.55,CAD,TSX,0.09,20713299099,USD,4.3,3.74,-13.77,-2.58,35.91,6.21,2.08,53.97,46.13,52.07,0.82,0.5,0.98,47.85,7.36,39.54,1.04,1.17,1.16,2.21
BCO,Brinks Company (The),116.03,USD,NYSE,1.94,4820525435,USD,29.37,0.87,97.97,19.31,31.05,4.03,5.43,113.06,97.47,114.13,1.45,0.78,2.86,61.95,10.4,54.38,1.05,1.16,1.19,2.21
SPA,SPADEL S.A.,228,EUR,EURONEXT,0,1096908643,USD,21.7,0.98,29.55,20,14,12.87,-8.06,233.71,201.04,224.6,0.22,-0.02,4.16,14.11,13.66,46.87,1.05,1.16,1.13,2.21
CDI,Christian Dior SE,599,EUR,EURONEXT,-0.66,1.26104E+11,USD,23.73,2.16,44.34,12.38,26.58,31.65,19.2,573.17,503.98,528.2,1.3,1.15,14.17,19.54,16.45,70.62,1.07,1.14,1.19,2.21
CIE,"CIE Automotive, S.A.",29.2,EUR,BME,-0.51,4073439197,USD,10.67,2.54,49.74,18.22,21.92,10.4,11.88,28.99,25.08,27.72,0.84,0.55,0.51,23.31,14.45,50.54,1.05,1.16,1.16,2.21
TNL,Travel Leisure Co.,64.13,USD,NYSE,-0.87,4125174442,USD,10.55,3.37,45.92,19.62,26.27,5.13,9.7,63.46,54.81,62.01,1.53,1.38,1.72,,,51.02,1.05,1.16,1.17,2.21
HGTY,"Hagerty, Inc.",13.65,USD,NYSE,-0.58,4669174130,USD,47.84,0,37.19,21.33,42.19,22.53,15.48,11.69,10.36,11.99,0.91,0.75,0.51,16.42,8.82,86.05,1.09,1.13,1.32,2.21
GD,General Dynamics Corporation,346.64,USD,NYSE,-0.8,93634546479,USD,22.46,1.69,125.34,10.59,23.73,9.71,3.9,343.64,295.17,336.53,0.47,0.64,5.93,17.78,13.86,44.03,1.04,1.16,1.17,2.21
EDP,EDP S.A.,3.83,EUR,EURONEXT,0.1,18329461372,USD,23.79,5.23,-15.82,15.02,10.76,3.43,-11.36,4.24,3.6,4.1,1.01,1.4,0.11,5.94,4.22,29.2,1.03,1.18,1.06,2.21
ADNT,Adient plc,21.67,USD,NYSE,2.7,1760599247,USD,,0,-22.61,3.44,39,-9.82,-2.17,22.42,19,23.48,1.87,1.21,1.05,-14.41,8.59,32.62,1.03,1.18,1.14,2.21
NHC,National HealthCare Corporation,126.47,USD,AMEX,-2.18,1962213954,USD,19.51,1.93,77.23,-3.49,18.66,18.45,6.28,123.83,105.23,121.17,0.6,0.55,3.54,9.94,,33.63,1.03,1.18,1.2,2.21
LLY,Eli Lilly and Company,1028.2,USD,NYSE,1.02,9.72044E+11,USD,50.85,0.57,618.72,25.34,38.95,48.11,25.07,878.54,797.11,821.18,0.42,0.57,29.57,96.82,41.98,112.4,1.11,1.1,1.29,2.21
